27,인천광역시 계양구 작전동,861-1,861,1,코오롱,74.88,202409,1,"26,300",-,10,개인,개인,1989,봉오대로691번길 4,-,중개거래,인천 계양구,-
28,인천광역시 미추홀구 숭의동,462,462,0,스타디움센트럴시티,59.9321,202409,1,"40,900",-,33,개인,개인,2022,참외전로 268,-,중개거래,인천 미추홀구,-
29,인천광역시 미추홀구 학익동,719,719,0,동아풍림,84.36,202409,1,"35,000",-,17,개인,개인,1999,소성로 120,-,중개거래,인천 연수구,-
30,인천광역시 연수구 송도동,319-1,319,1,e편한세상송도,84.4163,202408,31,"66,000",-,15,개인,개인,2018,랜드마크로 113,-,중개거래,"서울 강남구, 인천 연수구",-
31,인천광역시 연수구 동춘동,943,943,0,동남,52.14,202408,31,"23,000",-,12,개인,개인,1994,먼우금로 19,-,중개거래,인천 연수구,-
32,인천광역시 미추홀구 도화동,1011,1011,0,더샵인천스카이타워1단지,74.9643,202408,31,"51,300",-,18,개인,개인,2020,숙골로88번길 12,-,중개거래,"인천 미추홀구, 인천 부평구",-
33,인천광역시 동구 송현동,154,154,0,송현주공솔빛마을(154),59.9,202408,31,"21,000",-,21,개인,개인,2003,송현로 50,-,중개거래,인천 동구,-
34,인천광역시 미추홀구 숭의동,01월 10일,1,10,한우리,49.146,202408,31,"17,400",-,8,개인,개인,2015,경인로 150,-,중개거래,경기 양주시,-
35,인천광역시 중구 중산동,1879-1,1879,1,영종하늘도시KCC스위첸,60.541,202408,31,"38,900",-,11,개인,개인,2019,은하수로 380,-,중개거래,인천 중구,-
36,인천광역시 미추홀구 학익동,703-2,703,2,태산,59.0966,202408,31,"18,100",-,15,개인,개인,1998,한나루로341번길 40,-,중개거래,인천 미추홀구,-
37,인천광역시 연수구 동춘동,943,943,0,동남,52.14,202408,31,"21,000",-,15,개인,개인,1994,먼우금로 19,-,중개거래,인천 연수구,-
38,인천광역시 중구 신흥동1가,Aug-34,34,8,풍림,84.765,202408,31,"24,000",-,19,개인,개인,1996,인중로 109,-,중개거래,인천 중구,-
39,인천광역시 연수구 연수동,582,582,0,풍림1,69.74,202408,31,"31,000",-,10,개인,개인,1992,함박뫼로 250,-,중개거래,인천 연수구,-
40,인천광역시 중구 중산동,1887-2,1887,2,영종힐스테이트,83.372,202408,31,"42,700",-,18,개인,개인,2012,하늘별빛로 66,-,중개거래,인천 중구,-
41,인천광역시 연수구 연수동,538,538,0,성일,59.75,202408,31,"23,800",-,9,개인,개인,1994,새말로 20,-,중개거래,인천 연수구,-
42,인천광역시 부평구 부개동,477-3,477,3,뉴서울,39.48,202408,31,"17,000",-,6,개인,개인,1989,충선로 191,-,중개거래,인천 부평구,-
43,인천광역시 부평구 산곡동,180-78,180,78,부평신일해피트리더루츠,84.986,202408,31,"61,900",-,16,개인,개인,2022,산곡로 31,-,중개거래,인천 부평구,-
44,인천광역시 남동구 서창동,676,676,0,더포레스트,59.98,202408,31,"33,500",-,8,개인,개인,2017,서창남순환로 140,-,중개거래,인천 남동구,-
45,인천광역시 남동구 서창동,699,699,0,서창퍼스트뷰(7단지),59.94,202408,31,"32,500",-,18,개인,개인,2012,서창남순환로 190-15,-,중개거래,인천 남동구,-
46,인천광역시 부평구 십정동,406-3,406,3,동암비버리씨티,12.0885,202408,31,"4,700",-,10,개인,개인,2014,열우물로25번길 14-3,-,중개거래,인천 남동구,-
47,인천광역시 부평구 부평동,738-45,738,45,에코파인,59.37,202408,31,"33,000",-,20,개인,개인,2018,광장로24번길 34,-,중개거래,인천 부평구,-
48,인천광역시 남동구 간석동,214-15,214,15,웰스하임,18.97,202408,31,"7,000",-,18,개인,개인,2014,백범로 381,-,중개거래,인천 남동구,-
49,인천광역시 부평구 삼산동,453-1,453,1,삼산타운7단지,84.07,202408,31,"65,000",-,14,개인,개인,2004,체육관로 27,-,중개거래,인천 부평구,-
50,인천광역시 남동구 간석동,940,940,0,인천간석휴먼시아1단지,59.94,202408,31,"34,700",-,12,개인,개인,2014,백범로294번길 15,-,중개거래,인천 남동구,-
51,인천광역시 부평구 산곡동,179-92,179,92,현대(179-92),84.94,202408,31,"31,500",-,4,개인,개인,1999,원적로269번길 15,-,중개거래,인천 부평구,-
52,인천광역시 남동구 논현동,634-1,634,1,어진마을한화꿈에그린(6단지),119.877,202408,31,"51,500",-,10,개인,개인,2007,논현로 106,-,중개거래,인천 남동구,-
53,인천광역시 서구 당하동,1080-1,1080,1,검단힐스테이트6차,84.9905,202408,31,"49,500",-,12,개인,개인,2013,청마로51번안길 11,-,중개거래,인천 서구,-
54,인천광역시 서구 원당동,1014,1014,0,검단신도시예미지트리플에듀,76.6071,202408,31,"62,000",-,9,개인,개인,2022,서로4로 89,-,중개거래,인천 서구,-
55,인천광역시 서구 경서동,719-3,719,3,우정에쉐르,84.6664,202408,31,"28,700",-,17,개인,개인,2006,경서로 99,-,중개거래,인천 서구,-
56,인천광역시 계양구 병방동,432-5,432,5,학마을영남,59.94,202408,31,"32,800",-,14,개인,개인,1997,장제로 878,-,중개거래,인천 계양구,-
57,인천광역시 서구 당하동,1080-1,1080,1,검단힐스테이트6차,84.9905,202408,31,"51,400",-,11,개인,개인,2013,청마로51번안길 11,-,중개거래,인천 서구,-
58,인천광역시 서구 원당동,1018,1018,0,검단신도시푸르지오더베뉴,84.92,202408,31,"74,000",-,23,개인,개인,2021,이음6로 33,-,중개거래,인천 서구,-
59,인천광역시 계양구 작전동,912-5,912,5,도두리마을대동,59.84,202408,31,"27,800",-,11,개인,개인,1997,도두리로 74,-,중개거래,인천 계양구,-
60,인천광역시 서구 검암동,595-3,595,3,서해그랑블,69.6616,202408,31,"44,000",-,19,개인,개인,2003,승학로495번길 7,-,중개거래,인천 서구,-
61,인천광역시 서구 가좌동,Feb-30,30,2,진주1,58.36,202408,31,"17,600",-,6,개인,개인,1983,원적로 82,-,중개거래,인천 서구,-
62,인천광역시 서구 가좌동,611,611,0,"인천가좌두산위브트레지움1,2단지",84.82,202408,31,"52,000",-,6,개인,개인,2017,여우재로 119,-,중개거래,인천 서구,-
63,인천광역시 서구 연희동,690,690,0,태영,59.24,202408,30,"18,800",-,5,개인,개인,1996,대평로 23,-,중개거래,인천 서구,-
64,인천광역시 서구 불로동,793-1,793,1,삼보해피하임2단지(불로지구51BL1L),84.9911,202408,30,"31,500",-,13,개인,개인,2007,검단로744번3길 8,-,중개거래,인천 서구,-
65,인천광역시 계양구 병방동,432-5,432,5,학마을서해,26.01,202408,30,"10,500",-,2,개인,개인,1997,장제로 878,-,중개거래,인천 서구,-
66,인천광역시 계양구 오류동,180,180,0,신동아,84.96,202408,30,"26,200",-,4,개인,개인,1997,황어로115번길 12,-,중개거래,인천 계양구,-
67,인천광역시 서구 당하동,1080-1,1080,1,검단힐스테이트6차,84.9869,202408,30,"49,900",-,7,개인,개인,2013,청마로51번안길 11,-,중개거래,인천 서구,-
68,인천광역시 서구 신현동,151-3,151,3,효성,70.82,202408,30,"20,500",-,10,개인,개인,1991,새오개로 53,-,중개거래,인천 서구,-
69,인천광역시 서구 마전동,999-8,999,8,검단우림필유,84.9487,202408,30,"32,800",-,7,개인,개인,2007,완정로34번길 29,-,중개거래,인천 서구,-
70,인천광역시 서구 청라동,193-1,193,1,청라자이,101.9088,202408,30,"66,000",-,12,개인,개인,2010,청라에메랄드로 30,-,중개거래,인천 서구,-
71,인천광역시 연수구 송도동,319-1,319,1,e편한세상송도,70.3826,202408,30,"54,900",-,14,개인,개인,2018,랜드마크로 113,-,중개거래,인천 연수구,-
72,인천광역시 연수구 송도동,10월 30일,10,30,송도SK뷰센트럴,84.6566,202408,30,"83,000",-,24,개인,개인,2020,하모니로188번길 17,-,중개거래,인천 연수구,-
73,인천광역시 연수구 송도동,310-1,310,1,송도오션파크베르디움,84.795,202408,30,"64,000",-,34,개인,개인,2020,랜드마크로 110,-,중개거래,인천 연수구,-
74,인천광역시 미추홀구 용현동,지구BL 2,2,0,엘에이치미추홀퍼스트,51.81,202408,30,"24,300",-,14,개인,개인,2018,낙섬동로 135,-,중개거래,인천 미추홀구,-
75,인천광역시 연수구 동춘동,1144,1144,0,인천연수서해그랑블3단지,59.9628,202408,30,"39,000",-,1,개인,개인,2019,봉재산로 76,-,중개거래,인천 연수구,-
76,인천광역시 미추홀구 학익동,745,745,0,미추홀트루엘파크,59.986,202408,30,"35,350",-,7,개인,개인,2022,학익소로9번길 24,-,중개거래,인천 미추홀구,-
77,인천광역시 연수구 송도동,308-1,308,1,더샵송도마리나베이,84.916,202408,30,"83,000",-,31,개인,개인,2020,랜드마크로 160,-,중개거래,인천 연수구,-
78,인천광역시 미추홀구 도화동,1011,1011,0,더샵인천스카이타워1단지,74.9643,202408,30,"48,000",-,8,개인,개인,2020,숙골로88번길 12,-,중개거래,경기 양주시,-
79,인천광역시 남동구 간석동,893-1,893,1,우성,72.94,202408,30,"27,300",-,4,개인,개인,1990,방축로 501,-,중개거래,인천 남동구,-
80,인천광역시 남동구 논현동,66-24,66,24,유호엔시티101-103동,84.8327,202408,30,"33,500",-,9,개인,개인,2013,포구로 35,-,중개거래,인천 남동구,-
81,인천광역시 남동구 논현동,601-1,601,1,별빛마을웰카운티(10단지),101.53,202408,30,"53,200",-,2,개인,개인,2008,논현로 235,-,중개거래,인천 남동구,-
82,인천광역시 남동구 구월동,24,24,0,롯데캐슬골드,59.9,202408,30,"39,500",-,19,개인,개인,2007,호구포로 803,-,중개거래,인천 남동구,-
83,인천광역시 부평구 부개동,494,494,0,성일,50.88,202408,30,"23,000",-,12,개인,개인,1990,수변로52번길 6,-,중개거래,인천 부평구,-
84,인천광역시 남동구 만수동,1114,1114,0,벽산,84.93,202408,30,"28,200",-,5,개인,개인,2000,호구포로 924,-,중개거래,인천 남동구,-
85,인천광역시 부평구 산곡동,370-399,370,399,현대3차,84.94,202408,30,"37,000",-,15,개인,개인,1989,마장로 121,-,중개거래,인천 부평구,-
86,인천광역시 부평구 산곡동,307,307,0,현대1차,108.56,202408,30,"45,500",-,14,개인,개인,1986,경원대로 1269,-,중개거래,인천 부평구,-
87,인천광역시 계양구 효성동,207-1,207,1,뉴서울3차,84.69,202408,30,"24,000",-,14,개인,개인,1993,새벌로 88,20240830,중개거래,인천 계양구,-
88,인천광역시 계양구 효성동,207-1,207,1,뉴서울3차,84.69,202408,30,"24,000",-,14,개인,개인,1993,새벌로 88,-,중개거래,인천 계양구,-
89,인천광역시 계양구 효성동,207-1,207,1,뉴서울3차,84.69,202408,30,"24,000",-,14,개인,개인,1993,새벌로 88,20240830,중개거래,인천 계양구,-
90,인천광역시 계양구 효성동,677,677,0,e편한세상 계양 더프리미어,59.8883,202408,29,"50,000",-,31,개인,개인,2021,효서로 145,-,중개거래,"경기 김포시, 인천 계양구",-
91,인천광역시 남동구 논현동,774-1,774,1,에코메트로11,154.104,202408,29,"68,000",-,20,개인,개인,2009,논고개로 17,-,중개거래,인천 남동구,-
92,인천광역시 부평구 부개동,494-1,494,1,대동(494-1),84.94,202408,29,"29,250",-,1,개인,개인,1991,부일로113번길 11,-,중개거래,인천 부평구,-
93,인천광역시 남동구 서창동,695,695,0,에코에비뉴,84.92,202408,29,"42,000",-,15,개인,개인,2014,서창남순환로 190-100,-,중개거래,"인천 남동구, 인천 미추홀구",-
94,인천광역시 부평구 부평동,65-124,65,124,한국1,59.802,202408,29,"25,500",-,17,개인,개인,1998,부영로166번길 12,-,중개거래,인천 부평구,-
95,인천광역시 남동구 구월동,1608,1608,0,신영구월지웰시티푸르지오,95.997,202408,29,"67,800",-,4,개인,개인,2020,남동대로799번길 34,-,중개거래,"서울 강남구, 인천 남동구",-
96,인천광역시 남동구 구월동,1524,1524,0,구월아시아드선수촌6단지,84.97,202408,29,"51,500",-,16,개인,개인,2015,선수촌로 27,-,중개거래,"인천 남동구, 인천 미추홀구",-
97,인천광역시 부평구 부평동,98-85,98,85,해송파크뷰,48.95,202408,29,"14,800",-,2,개인,개인,2015,장제로 182,-,중개거래,인천 부평구,-
98,인천광역시 계양구 계산동,931-29,931,29,동성,47.16,202408,29,"12,800",-,3,개인,개인,1986,경명대로1029번길 6,20240903,중개거래,인천 계양구,-
99,인천광역시 남동구 간석동,393-1,393,1,한국(구),45.45,202408,29,"13,500",나,2,개인,개인,1988,주안로235번길 19,-,중개거래,인천 미추홀구,24.08.29
100,인천광역시 남동구 만수동,13,13,0,만수주공4단지,64.62,202408,29,"28,000",-,4,개인,개인,1987,백범로124번길 126,-,중개거래,인천 남동구,-
101,인천광역시 부평구 십정동,188-2,188,2,정원,38.61,202408,29,"8,650",-,5,개인,개인,1987,상정로 19,-,중개거래,인천 부평구,-
102,인천광역시 계양구 병방동,432-5,432,5,학마을서해,59.79,202408,29,"31,700",-,5,개인,개인,1997,장제로 878,-,중개거래,인천 계양구,-
103,인천광역시 서구 가정동,610-1,610,1,루원시티프라디움,84.9917,202408,29,"64,500",-,9,개인,개인,2018,봉오재3로 66,-,중개거래,인천 서구,-
104,인천광역시 서구 가정동,610-1,610,1,루원시티프라디움,84.996,202408,29,"64,500",-,21,개인,개인,2018,봉오재3로 66,-,중개거래,인천 서구,-
105,인천광역시 서구 불로동,803-1,803,1,검단대광로제비앙센트럴포레,61.8494,202408,29,"35,000",-,1,개인,개인,2022,검단로768번길 46,-,중개거래,인천 서구,-
106,인천광역시 미추홀구 주안동,1628,1628,0,주안역센트레빌,59.9824,202408,29,"43,000",-,6,개인,개인,2021,염전로 414,-,중개거래,"인천 남동구, 인천 미추홀구",-
107,인천광역시 미추홀구 주안동,1628,1628,0,주안역센트레빌,74.9691,202408,29,"49,000",-,6,개인,개인,2021,염전로 414,-,중개거래,"인천 남동구, 인천 미추홀구",-
108,인천광역시 미추홀구 주안동,1628,1628,0,주안역센트레빌,59.9824,202408,29,"43,000",-,6,개인,개인,2021,염전로 414,20240829,중개거래,"인천 남동구, 인천 미추홀구",-
109,인천광역시 연수구 동춘동,924,924,0,대림,101.7,202408,29,"47,000",-,6,개인,개인,1993,먼우금로 126,-,중개거래,인천 연수구,-
110,인천광역시 연수구 동춘동,943,943,0,동남,52.14,202408,29,"20,000",-,2,개인,개인,1994,먼우금로 19,-,중개거래,인천 연수구,-
111,인천광역시 중구 중산동,1888-1,1888,1,호반써밋스카이센트럴,74.585,202408,29,"43,000",-,18,개인,개인,2022,두미포로 113,-,중개거래,인천 중구,-
112,인천광역시 중구 중산동,1871-3,1871,3,하늘도시우미린2단지,84.7834,202408,29,"38,000",-,24,개인,개인,2012,하늘달빛로 113,-,중개거래,인천 중구,-
113,인천광역시 연수구 송도동,192-8,192,8,베르디움더퍼스트,63.9487,202408,28,"60,000",-,22,개인,개인,2017,송도문화로84번길 84,-,중개거래,인천 연수구,-
114,인천광역시 미추홀구 도화동,1011,1011,0,더샵인천스카이타워1단지,74.9643,202408,28,"51,000",-,14,개인,개인,2020,숙골로88번길 12,-,중개거래,"경기 부천시 소사구, 인천 미추홀구",-
115,인천광역시 중구 운남동,1779,1779,0,영종센트럴푸르지오자이,84.6872,202408,28,"43,500",-,5,개인,개인,2019,은하수로 412,-,중개거래,인천 중구,-
116,인천광역시 미추홀구 학익동,739,739,0,인천학익두산위브,146.295,202408,28,"54,100",-,28,개인,개인,2011,노적산로 43,-,중개거래,"인천 남동구, 인천 미추홀구",-
117,인천광역시 미추홀구 학익동,744-1,744,1,힐스테이트학익,73.9832,202408,28,"52,500",-,9,개인,개인,2021,독배로251번길 24,-,중개거래,인천 미추홀구,-
118,인천광역시 연수구 옥련동,641-1,641,1,태평,84.74,202408,28,"29,500",-,9,개인,개인,1997,한나루로193번길 16,-,중개거래,인천 연수구,-
119,인천광역시 중구 신흥동2가,May-54,54,5,삼익,108,202408,28,"18,000",-,6,개인,개인,1979,인중로 97-1,-,중개거래,인천 남동구,-
120,인천광역시 연수구 동춘동,925-7,925,7,연수대우.삼환,102,202408,28,"35,000",-,7,개인,개인,1994,원인재로 88,-,직거래,-,-
121,인천광역시 연수구 동춘동,938,938,0,건영,84.945,202408,28,"35,000",-,4,개인,개인,1994,먼우금로83번길 12,-,중개거래,인천 연수구,-
122,인천광역시 연수구 송도동,192-8,192,8,베르디움더퍼스트,74.9413,202408,28,"61,000",-,1,개인,개인,2017,송도문화로84번길 84,-,중개거래,인천 연수구,-
123,인천광역시 연수구 연수동,532,532,0,경남,70.28,202408,28,"31,000",-,4,개인,개인,1993,원인재로 312,-,중개거래,"인천 미추홀구, 인천 연수구",-
124,인천광역시 동구 송림동,348,348,0,동인천역파크푸르지오,59.8701,202408,28,"42,000",-,40,개인,개인,2023,화도진로 16,-,중개거래,인천 동구,-
125,인천광역시 연수구 청학동,454,454,0,용담마을,49.995,202408,28,"21,000",-,5,개인,개인,1994,용담로 25,-,중개거래,인천 연수구,-
126,인천광역시 중구 중산동,1878-1,1878,1,인천영종한양수자인,59.1347,202408,28,"26,700",-,26,개인,개인,2012,은하수로 377,-,중개거래,인천 중구,-
127,인천광역시 중구 중산동,1881-2,1881,2,스카이시티자이,91.8393,202408,28,"52,300",-,20,개인,개인,2018,하늘별빛로 111,-,중개거래,인천 중구,-
128,인천광역시 미추홀구 숭의동,122-9,122,9,행복캐슬102동,49.93,202408,28,"13,000",-,10,개인,개인,2014,참외전로 321,-,중개거래,경기 부천시 오정구,-
129,인천광역시 부평구 산곡동,124-23,124,23,한화2단지,59.88,202408,28,"32,950",-,3,개인,개인,1999,원적로 361,20240829,중개거래,인천 부평구,-
130,인천광역시 부평구 산곡동,124-23,124,23,한화2단지,59.88,202408,28,"32,950",-,3,개인,개인,1999,원적로 361,-,중개거래,인천 부평구,-
131,인천광역시 부평구 산곡동,307,307,0,현대1차,108.56,202408,28,"45,000",-,1,개인,개인,1986,경원대로 1269,-,중개거래,인천 부평구,-
132,인천광역시 남동구 구월동,24,24,0,롯데캐슬골드,115.6671,202408,28,"62,000",-,15,개인,개인,2007,호구포로 803,-,중개거래,인천 남동구,-
133,인천광역시 계양구 계산동,20,20,0,주공,36.16,202408,28,"17,900",-,12,개인,개인,1990,경명대로1142번길 3,-,중개거래,"인천 계양구, 인천 부평구",-
134,인천광역시 남동구 논현동,600-9,600,9,주공13단지(푸르내마을),51.86,202408,28,"24,800",-,6,개인,개인,2006,포구로 98,-,중개거래,인천 남동구,-
135,인천광역시 부평구 부평동,560-2,560,2,웰링턴,61.17,202408,28,"28,000",-,15,개인,개인,2019,대정로 93,-,중개거래,인천 부평구,-
136,인천광역시 남동구 만수동,1044,1044,0,만수뉴서울아파트,34.65,202408,28,"10,700",-,13,개인,개인,1992,담방로21번길 61,-,중개거래,인천 남동구,-
137,인천광역시 남동구 만수동,5-318,5,318,아주(5-318),43.83,202408,28,"8,200",마,6,개인,개인,1988,만수로 97,-,중개거래,인천 남동구,24.08.28
138,인천광역시 남동구 만수동,20,20,0,만수주공6단지,38.52,202408,28,"22,000",-,2,개인,개인,1986,만수로50번길 19,-,직거래,-,-
139,인천광역시 남동구 구월동,23,23,0,구월힐스테이트1단지,83.8913,202408,28,"46,000",-,4,개인,개인,2007,구월로 192,-,중개거래,인천 남동구,-
140,인천광역시 남동구 구월동,1508,1508,0,구월유승한내들퍼스티지,84.3455,202408,28,"58,750",-,22,개인,개인,2016,선수촌로 75,-,중개거래,인천 남동구,-
141,인천광역시 부평구 부평동,64-20,64,20,대림1차,84.998,202408,28,"35,000",-,5,개인,개인,1989,부영로 196,-,중개거래,인천 부평구,-
142,인천광역시 부평구 십정동,607,607,0,동암신동아,59.8,202408,28,"25,800",-,14,개인,개인,2000,아트센터로 118,-,중개거래,인천 부평구,-
143,인천광역시 남동구 구월동,258,258,0,팬더,84.92,202408,28,"33,000",-,13,개인,개인,1991,인주대로662번길 32,-,중개거래,인천 남동구,-
144,인천광역시 부평구 부개동,477-3,477,3,뉴서울,39.48,202408,28,"16,000",-,15,개인,개인,1989,충선로 191,-,중개거래,인천 부평구,-
145,인천광역시 부평구 삼산동,440-1,440,1,삼산타운주공1단지,59.99,202408,28,"48,000",-,13,개인,개인,2005,굴포로 105,-,중개거래,인천 부평구,-
146,인천광역시 남동구 서창동,682,682,0,서창센트럴푸르지오,84.98,202408,28,"53,500",-,12,개인,개인,2018,서창남순환로 55,-,중개거래,인천 남동구,-
147,인천광역시 부평구 십정동,629,629,0,서희스타힐스부평센트럴,59.9376,202408,28,"39,000",-,15,개인,개인,2021,상정로 41,-,중개거래,인천 부평구,-
148,인천광역시 계양구 작전동,915-1,915,1,까치마을한진,59.91,202408,28,"27,100",-,14,개인,개인,1997,효서로 393,-,중개거래,인천 계양구,-
149,인천광역시 서구 마전동,1055-1,1055,1,당하3차풍림아이원,84.9851,202408,28,"32,700",-,8,개인,개인,2004,원당대로685번길 23,-,중개거래,인천 서구,-
150,인천광역시 서구 마전동,998-1,998,1,검단아이파크,84.2846,202408,28,"33,000",-,12,개인,개인,2007,완정로92번길 28,-,중개거래,인천 서구,-
151,인천광역시 서구 마전동,999-1,999,1,검단2차아이파크,114.2469,202408,28,"47,500",-,14,개인,개인,2010,검단로540번길 59,-,중개거래,"경기 김포시, 인천 서구",-
152,인천광역시 서구 불로동,798-1,798,1,불로금호어울림(불로지구39BL),84.9949,202408,28,"30,500",-,9,개인,개인,2007,검단로768번길 19,-,중개거래,인천 서구,-
153,인천광역시 서구 석남동,501-1,501,1,대원,58.49,202408,28,"28,000",-,4,개인,개인,2018,옻우물로14번길 20,-,직거래,-,-
154,인천광역시 계양구 용종동,228-1,228,1,초정마을하나,84.99,202408,28,"37,750",-,2,개인,개인,1997,계양문화로 168,-,중개거래,인천 계양구,-
